car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
4327,MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2022,AMG GT 63 S 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),639,295
4328,MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2022,AMG GT 63 S 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),639,308
4329,MG MOTORS UK,MG3 2021MY,Excite 1.5 DOHC VTI-tech,M5,Manual,1498,Petrol,Internal Combustion Engine (ICE),106,147
4330,MG MOTORS UK,MG3 2021MY,Exclusive 1.5 DOHC VTI-tech,M5,Manual,1498,Petrol,Internal Combustion Engine (ICE),106,147
4331,MG MOTORS UK,MG3 2021MY,Exclusive Nav 1.5 DOHC VTI-tech,M5,Manual,1498,Petrol,Internal Combustion Engine (ICE),106,147
4332,MG MOTORS UK,MG ZS 2021MY,Excite 1.0T GDi,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),111,149
4333,MG MOTORS UK,MG ZS 2021MY,Excite 1.0T GDi,A6,Automatic,999,Petrol,Internal Combustion Engine (ICE),111,163
4334,MG MOTORS UK,MG ZS 2021MY,Exclusive 1.0T GDi,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),111,149
4335,MG MOTORS UK,MG ZS 2021MY,Exclusive 1.0T GDi,A6,Automatic,999,Petrol,Internal Combustion Engine (ICE),111,162
4336,MG MOTORS UK,MG ZS 2021MY,Excite 1.5 DOHC VTI-tech,M5,Manual,1498,Petrol,Internal Combustion Engine (ICE),106,149
4337,MG MOTORS UK,MG ZS 2021MY,Exclusive 1.5 DOHC VTI-tech,M5,Manual,1498,Petrol,Internal Combustion Engine (ICE),106,149
4338,MG MOTORS UK,MG ZS ev 105kW 44.5kWh 2019MY,Excite,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4339,MG MOTORS UK,MG ZS ev 105kW 44.5kWh 2019MY,Exclusive,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4340,MG MOTORS UK,MG ZS ev 130kW 52.5kWh 2021MY,SE,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4341,MG MOTORS UK,MG ZS ev 130kW 52.5kWh 2021MY,Trophy,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4342,MG MOTORS UK,MG ZS ev 115kW 71kWh 2021MY,Trophy,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4343,MG MOTORS UK,MG ZS ev 115kW 71kWh 2021MY,SE,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4344,MG MOTORS UK,MG HS 2021MY,Excite 1.5T GDi,M6,Manual,1490,Petrol,Internal Combustion Engine (ICE),162,168
4345,MG MOTORS UK,MG HS 2021MY,Excite 1.5T GDI DCT,7DCT,Automatic,1490,Petrol,Internal Combustion Engine (ICE),162,174
4346,MG MOTORS UK,MG HS 2021MY,Exclusive 1.5T GDi,M6,Manual,1490,Petrol,Internal Combustion Engine (ICE),162,168
4347,MG MOTORS UK,MG HS 2021MY,Exclusive 1.5T GDi DCT,7DCT,Automatic,1490,Petrol,Internal Combustion Engine (ICE),162,174
4348,MG MOTORS UK,MG HS Plug-in 2021MY,Excite 1.5T GDi Plug-in Hybrid,10 Speed Automatic,Automatic,1490,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),162,43
4349,MG MOTORS UK,MG HS Plug-in 2021MY,Exclusive 1.5T GDi Plug-in Hybrid,10 Speed Automatic,Automatic,1490,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),162,43
4350,MG MOTORS UK,MG5 ev 52.5kWh 2020MY,Excite,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4351,MG MOTORS UK,MG5 ev 52.5kWh 2020MY,Exclusive,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4352,MG MOTORS UK,MG5 ev 61.1kWh 2021MY,Excite,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4353,MG MOTORS UK,MG5 ev 61.1kWh 2021MY,Exclusive,Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4354,MITSUBISHI,Mirage,Mirage 4,M5,Manual,1193,Petrol,Internal Combustion Engine (ICE),80,123
4355,MITSUBISHI,Mirage,Mirage 4,CVT,Automatic,1193,Petrol,Internal Combustion Engine (ICE),80,133
4356,MITSUBISHI,ASX,ASX Juro,M5,Manual,1590,Petrol,Internal Combustion Engine (ICE),117,169
4357,MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 2,M6,Manual,1499,Petrol,Internal Combustion Engine (ICE),163,170
4358,MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 3,A8,Automatic,1499,Petrol,Internal Combustion Engine (ICE),163,192
4359,MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 3 4WD,A8,Automatic,1499,Petrol,Internal Combustion Engine (ICE),163,196
4360,MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 4,M6,Manual,1499,Petrol,Internal Combustion Engine (ICE),163,177
4361,MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 4 4WD,A8,Automatic,1499,Petrol,Internal Combustion Engine (ICE),163,196
4362,MORGAN MOTOR COMPANY,Plus 4,2 seat open top roadster,M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),258,165
4363,MORGAN MOTOR COMPANY,Plus 4,2 seat open top roadster,8AT,Automatic,1998,Petrol,Internal Combustion Engine (ICE),258,159
4364,MORGAN MOTOR COMPANY,Plus 6,2 seat open top roadster,8AT,Automatic,2998,Petrol,Internal Combustion Engine (ICE),340,180
4365,NISSAN,MICRA,MICRA IGT92 ACEN,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),92,121
4366,NISSAN,MICRA,MICRA IGT92 NSPORT,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),92,126
4367,NISSAN,MICRA,MICRA IGT92 TEKNA,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),92,126
4368,NISSAN,MICRA,MICRA IGT92 VISIA,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),92,120
4369,NISSAN,MICRA,MICRA IGT92 ACEN XT,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),92,137
4370,NISSAN,MICRA,MICRA IGT92 NSPORT XT,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),92,143
4371,NISSAN,MICRA,MICRA IGT92 TEKNA XT,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),92,142
4372,NISSAN,LEAF,LEAF 40B ACEN MY21,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4373,NISSAN,LEAF,LEAF 40B NCON MY21,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4374,NISSAN,LEAF,LEAF 40B TEK MY21,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4375,NISSAN,LEAF,LEAF 62B NCON MY21,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4376,NISSAN,LEAF,LEAF 62B TEK MY21,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4377,NISSAN,XTRAIL,XTRAIL DG160 NCON 2W DCT,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,163
4378,NISSAN,XTRAIL,XTRAIL DG160 TEK 2W DCT,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,173
4379,NISSAN,XTRAIL,XTRAIL DG160 N-DESIGN 2W DCT,A7,Automatic,1332,Diesel,Internal Combustion Engine (ICE),160,163
4380,NISSAN,XTRAIL,XTRAIL DG160 NCON 2W DCT 7,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,165
4381,NISSAN,XTRAIL,XTRAIL DG160 TEK 2W DCT 7,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,175
4382,NISSAN,XTRAIL,XTRAIL DG160 N-DESIGN 2W DCT 7,A7,Automatic,1332,Diesel,Internal Combustion Engine (ICE),160,165
4383,NISSAN,QASHQAI,QASH 140 MT VIS,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,143
4384,NISSAN,QASHQAI,QASH 140 MT ACPR,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,143
4385,NISSAN,QASHQAI,QASH 140 MT NCO,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,144
4386,NISSAN,QASHQAI,QASH 140 MT TEK,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,146
4387,NISSAN,QASHQAI,QASH 140 MT PREMIERE,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,145
4388,NISSAN,QASHQAI,QASH 160 MT ACPR,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,143
4389,NISSAN,QASHQAI,QASH 160 MT NCO,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,144
4390,NISSAN,QASHQAI,QASH 160 MT TEK,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,146
4391,NISSAN,QASHQAI,QASH 160 MT TEK+,M6,Manual,1332,Petrol,Internal Combustion Engine (ICE),160,146
4392,NISSAN,QASHQAI,QASH 160 CVT ACPR,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,142
4393,NISSAN,QASHQAI,QASH 160 CVT NCO,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,144
4394,NISSAN,QASHQAI,QASH 160 CVT TEK,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,145
4395,NISSAN,QASHQAI,QASH 160 CVT TEK+,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,144
4396,NISSAN,QASHQAI,QASH 160 CVT PREMIERE,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,145
4397,NISSAN,QASHQAI,QASH 160 CVT 4W NCO,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,155
4398,NISSAN,QASHQAI,QASH 160 CVT 4W TEK,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,158
4399,NISSAN,QASHQAI,QASH 160 CVT 4W TEK+,A7,Automatic,1332,Petrol,Internal Combustion Engine (ICE),160,157
4400,NISSAN,JUKE,JUKE DIGT114 VISIA,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,134
4401,NISSAN,JUKE,JUKE DIGT114 ACENTA,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,134
4402,NISSAN,JUKE,JUKE DIGT114 NCON,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,134
4403,NISSAN,JUKE,JUKE DIGT114 NCON 19W,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,136
4404,NISSAN,JUKE,JUKE DIGT114 TEKNA,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,137
4405,NISSAN,JUKE,JUKE DIGT114 TEKNA 17W,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,135
4406,NISSAN,JUKE,JUKE DIGT114 TEKNA+ BE BI,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,139
4407,NISSAN,JUKE,JUKE DIGT114 DCT ENIGMA,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),114,137
4408,NISSAN,JUKE,JUKE DIGT114 DCT ACENTA,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,137
4409,NISSAN,JUKE,JUKE DIGT114 DCT NCON,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,137
4410,NISSAN,JUKE,JUKE DIGT114 DCT NCON 19W,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,140
4411,NISSAN,JUKE,JUKE DIGT114 DCT TEKNA,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,140
4412,NISSAN,JUKE,JUKE DIGT114 DCT TEKNA 17W,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,138
4413,NISSAN,JUKE,JUKE DIGT114 DCT TEKNA+ BE BI,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,142
4414,NISSAN,JUKE,JUKE DIGT114 DCT ENIGMA,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),114,141
4415,PEUGEOT,108,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,117
4416,PEUGEOT,108,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,109
4417,PEUGEOT,New 208,1.2L PureTech 75 S&S,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),75,114
4418,PEUGEOT,New 208,1.2L PureTech 75 S&S,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),75,132
4419,PEUGEOT,New 208,1.2L PureTech 100 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,121
4420,PEUGEOT,New 208,1.2L PureTech 100 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,112
4421,PEUGEOT,New 208,1.2L PureTech 100 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,137
4422,PEUGEOT,New 208,1.2L PureTech 100 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,130
4423,PEUGEOT,New 208,1.2L PureTech 100 EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,116
4424,PEUGEOT,New 208,1.2L PureTech 100 EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,131
4425,PEUGEOT,New 208,1.2L PureTech 130 EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,123
4426,PEUGEOT,New 208,1.2L PureTech 130 EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,139
4427,PEUGEOT,New 208,1.5L BlueHDi 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,117
4428,PEUGEOT,New 208,1.5L BlueHDi 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,104
4429,PEUGEOT,New 208,1.5L BlueHDi 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,101
4430,PEUGEOT,New 208,1.5L BlueHDi 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,122
4431,PEUGEOT,New 208,e-208,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4432,PEUGEOT,New 208,e-208,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4433,PEUGEOT,New 2008 SUV,1.2L PureTech 100 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,121
4434,PEUGEOT,New 2008 SUV,1.2L PureTech 100 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,137
4435,PEUGEOT,New 2008 SUV,1.2L PureTech 130 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,121
4436,PEUGEOT,New 2008 SUV,1.2L PureTech 130 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,141
4437,PEUGEOT,New 2008 SUV,1.2 Puretech 130 - EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,132
4438,PEUGEOT,New 2008 SUV,1.2 Puretech 130 - EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,148
4439,PEUGEOT,New 2008 SUV,1.2 Puretech 155 - EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),155,137
4440,PEUGEOT,New 2008 SUV,1.2 Puretech 155 - EAT8 S&S,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),155,153
4441,PEUGEOT,New 2008 SUV,1.5 BlueHDI 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,116
4442,PEUGEOT,New 2008 SUV,1.5 BlueHDI 100 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,129
4443,PEUGEOT,New 2008 SUV,1.5 BlueHDI 110 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,113
4444,PEUGEOT,New 2008 SUV,1.5 BlueHDI 110 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,129
4445,PEUGEOT,New 2008 SUV,e-2008 SUV,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4446,PEUGEOT,New 2008 SUV,e-2008 SUV,A1,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
4447,PEUGEOT,308,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,113
4448,PEUGEOT,308,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,138
4449,PEUGEOT,308,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,115
4450,PEUGEOT,308,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,139
4451,PEUGEOT,308,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,116
4452,PEUGEOT,308,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,142
4453,PEUGEOT,308,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,119
4454,PEUGEOT,308,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,147
4455,PEUGEOT,308,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,127
4456,PEUGEOT,308,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,151
4457,PEUGEOT,308 SW,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,115
4458,PEUGEOT,308 SW,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,135
4459,PEUGEOT,308 SW,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,113
4460,PEUGEOT,308 SW,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,138
4461,PEUGEOT,308 SW,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,119
4462,PEUGEOT,308 SW,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,115
4463,PEUGEOT,308 SW,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,142
4464,PEUGEOT,308 SW,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,139
4465,PEUGEOT,308 SW,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,116
4466,PEUGEOT,308 SW,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,142
4467,PEUGEOT,308 SW,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,119
4468,PEUGEOT,308 SW,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,147
4469,PEUGEOT,308 SW,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,127
4470,PEUGEOT,308 SW,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,151
4471,PEUGEOT,New 3008 SUV,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,122
4472,PEUGEOT,New 3008 SUV,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,148
4473,PEUGEOT,New 3008 SUV,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,128
4474,PEUGEOT,New 3008 SUV,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,157
4475,PEUGEOT,New 3008 SUV,PHEV AWD 300,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),200,28
4476,PEUGEOT,New 3008 SUV,PHEV AWD 300,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),200,39
4477,PEUGEOT,New 3008 SUV,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,29
4478,PEUGEOT,New 3008 SUV,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,41
4479,PEUGEOT,New 3008 SUV,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,133
4480,PEUGEOT,New 3008 SUV,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,163
4481,PEUGEOT,New 3008 SUV,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,139
4482,PEUGEOT,New 3008 SUV,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,165
4483,PEUGEOT,New 3008 SUV,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,148
4484,PEUGEOT,New 3008 SUV,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,177
4485,PEUGEOT,New 5008 SUV,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,122
4486,PEUGEOT,New 5008 SUV,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,148
4487,PEUGEOT,New 5008 SUV,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,128
4488,PEUGEOT,New 5008 SUV,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,157
4489,PEUGEOT,New 5008 SUV,Blue HDI 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,145
4490,PEUGEOT,New 5008 SUV,Blue HDI 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,168
4491,PEUGEOT,New 5008 SUV,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,133
4492,PEUGEOT,New 5008 SUV,PureTech 130,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,163
4493,PEUGEOT,New 5008 SUV,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,139
4494,PEUGEOT,New 5008 SUV,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,165
4495,PEUGEOT,New 5008 SUV,PureTech 180 EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,148
4496,PEUGEOT,New 5008 SUV,PureTech 180 EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,177
4497,PEUGEOT,508 Fastback,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,116
4498,PEUGEOT,508 Fastback,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,138
4499,PEUGEOT,508 Fastback,Blue HDI 130 Auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,119
4500,PEUGEOT,508 Fastback,Blue HDI 130 Auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,141
4501,PEUGEOT,508 Fastback,Blue HDI 160 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),163,140
4502,PEUGEOT,508 Fastback,Blue HDI 160 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),163,163
4503,PEUGEOT,508 Fastback,Blue HDI 180 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,147
4504,PEUGEOT,508 Fastback,Blue HDI 180 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,162
4505,PEUGEOT,508 Fastback,HYBRID 225 Auto,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,27
4506,PEUGEOT,508 Fastback,HYBRID 225 Auto,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,38
4507,PEUGEOT,508 Fastback,PSE HYBRID 225 Auto,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),200,46
4508,PEUGEOT,508 Fastback,PureTech 130 Auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,129
4509,PEUGEOT,508 Fastback,PureTech 130 Auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,151
4510,PEUGEOT,508 Fastback,PureTech 180 Auto,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,145
4511,PEUGEOT,508 Fastback,PureTech 180 Auto,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,165
4512,PEUGEOT,508 Fastback,PureTech 225 Auto,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),224,147
4513,PEUGEOT,508 Fastback,PureTech 225 Auto,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),224,168
4514,PEUGEOT,508 SW,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,116
4515,PEUGEOT,508 SW,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,138
4516,PEUGEOT,508 SW,Blue HDI 130 Auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,119
4517,PEUGEOT,508 SW,Blue HDI 130 Auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,141
4518,PEUGEOT,508 SW,Blue HDI 160 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),163,140
4519,PEUGEOT,508 SW,Blue HDI 160 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),163,163
4520,PEUGEOT,508 SW,Blue HDI 180 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,147
4521,PEUGEOT,508 SW,Blue HDI 180 Auto,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,162
4522,PEUGEOT,508 SW,HYBRID 225 Auto,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,27
